
5_;0.286;0;0.462;0.261;0;0.273;0.223;0.223;0.168;0.168;0.481;0;0.236;0.394;0;0;0.274;0.267;0.097;0.236;0.667;0.332;0.326;0.334;0.109;0.168;0.118;0.268;0;0.073;0;0;0;0.215;0.572;0.159;0.385;0.770;0.305;0.259;0;0.169;0.250;0.239;0.429;0.150;0.155;0;0.059;0.226;0.091;0;0;0;1.000;0.217;0.274;0.353;0.172;0.183;0.217;0.182;0.219;0.163;0.321;0.334;0.370;0.205;0.236;0.189;0.272;0.155;0.172;0.112;0.500;0.265;0.227;0;0.317;0.293;0.183;0.390;0.590;0.437;0.655;0.437;0.184;0.365;0;0.655;0.253;0.147;0.155;0;0.139;0.354;0.284;0.401;0.296;0.326;0.348;0.126;0.288;0;0.143;0.353;0.250;0.311;0.377;0.260;0.286;0.231;0;0;0;0.220;0.202;0.375;0.197;0.438;0.148;0;0.287;0.117;0.372;0.119;0.286;0.442;0.401;0;0.201;0.557;0.144;0.334;0.175;0.245;0.144;0;0.094;0.062;0;0;0.227;0.401;0.251;0;0.791;0;0;0.445;0.339;0.191;0;0.143;0;0.201;0.667;0;0.342;0.365;0.223;0.626;0.261;0;0.499;0.801;0.251;0.223;0.090;0.393;0.244;0.436;0.393;0.455;0.223;0;0.201;0.251;0.286;0.201;0.308;0.368;0;0.260;0.204;0.277;0.331;0.501;0.215;0.384;0.286;0.036;0.299;0.573;0;0.144;0.217;0.348;0.350;0.501;0.462;0.287;0.401;0.201;0.422;0.250;0;0.126;0;0;0.309;0.401;0.201;
