
5_;0.334;0.000;0.300;0.374;0.000;0.268;0.084;0.201;0.143;0.143;0.223;0.000;0.334;0.448;0.000;0.000;0.125;0.260;0.067;0.334;1.000;0.208;0.338;0.500;0.101;0.167;0.091;0.401;0.000;0.044;0.000;0.000;0.000;0.300;0.667;0.232;0.369;0.834;0.320;0.311;0.000;0.242;0.250;0.248;0.500;0.107;0.112;0.000;0.038;0.149;0.063;0.000;0.000;0.000;1.000;0.203;0.365;0.393;0.140;0.172;0.223;0.134;0.273;0.184;0.605;0.500;0.480;0.171;0.182;0.149;0.259;0.170;0.105;0.101;0.500;0.241;0.231;0.000;0.334;0.184;0.167;0.319;0.579;0.308;0.643;0.308;0.101;0.401;0.000;0.643;0.112;0.194;0.112;0.000;0.096;0.300;0.269;0.334;0.190;0.311;0.250;0.084;0.239;0.000;0.143;0.250;0.250;0.335;0.289;0.315;0.182;0.200;0.000;0.000;0.000;0.145;0.263;0.253;0.161;0.401;0.067;0.000;0.167;0.099;0.228;0.109;0.334;0.614;0.286;0.000;0.125;0.785;0.109;0.286;0.248;0.150;0.101;0.000;0.134;0.039;0.000;0.000;0.188;1.000;0.167;0.000;0.654;0.000;0.000;0.286;0.217;0.077;0.000;0.167;0.000;0.167;1.000;0.000;0.626;0.646;0.348;0.455;0.273;0.000;0.459;0.667;0.273;0.143;0.065;0.390;0.173;0.534;0.390;0.544;0.250;0.000;0.125;0.334;0.250;0.167;0.353;0.561;0.000;0.215;0.244;0.339;0.350;0.334;0.189;0.512;0.334;0.021;0.390;1.000;0.000;0.125;0.174;0.417;0.316;0.334;0.429;0.500;0.250;0.125;0.355;0.206;0.000;0.091;0.000;0.000;0.584;0.334;0.167;
