
5_;0.334;0.000;0.300;0.270;0.000;0.261;0.182;0.201;0.143;0.143;0.401;0.000;0.334;0.480;0.000;0.000;0.231;0.291;0.112;0.334;1.000;0.270;0.467;0.500;0.118;0.167;0.167;0.401;0.000;0.044;0.000;0.000;0.000;0.286;0.667;0.133;0.369;0.834;0.348;0.243;0.000;0.140;0.250;0.252;0.500;0.150;0.112;0.000;0.038;0.189;0.091;0.000;0.000;0.000;1.000;0.194;0.353;0.395;0.177;0.158;0.218;0.172;0.273;0.160;0.334;0.500;0.438;0.184;0.182;0.125;0.259;0.167;0.128;0.125;0.500;0.288;0.231;0.000;0.334;0.201;0.167;0.319;0.579;0.308;0.643;0.308;0.101;0.401;0.000;0.643;0.278;0.128;0.112;0.000;0.096;0.300;0.343;0.334;0.213;0.283;0.250;0.084;0.273;0.000;0.143;0.250;0.250;0.295;0.289;0.239;0.182;0.218;0.000;0.000;0.000;0.167;0.167;0.272;0.173;0.348;0.108;0.000;0.167;0.102;0.228;0.096;0.334;0.395;0.364;0.000;0.125;0.532;0.131;0.286;0.182;0.150;0.101;0.000;0.106;0.046;0.000;0.000;0.188;1.000;0.167;0.000;0.654;0.000;0.000;0.286;0.265;0.143;0.000;0.167;0.000;0.167;1.000;0.000;0.297;0.334;0.201;0.455;0.273;0.000;0.534;0.667;0.220;0.143;0.072;0.384;0.237;0.513;0.384;0.547;0.250;0.000;0.125;0.334;0.250;0.167;0.353;0.408;0.000;0.305;0.261;0.223;0.350;0.334;0.167;0.530;0.334;0.027;0.264;1.000;0.000;0.101;0.174;0.477;0.306;0.334;0.429;0.500;0.250;0.125;0.364;0.214;0.000;0.096;0.000;0.000;0.286;0.500;0.250;
