
1_;0.176;
2_;0.235;
3_;0.257;
4_;0.282;
5_;0.294;
6_;0.313;
7_;0.321;
8_;0.327;
9_;0.329;
10_;0.342;
11_;0.349;
12_;0.351;
13_;0.351;
14_;0.351;
15_;0.351;
16_;0.358;
17_;0.359;
18_;0.359;
19_;0.360;
20_;0.360;
