
1_;0.142;
2_;0.205;
3_;0.229;
4_;0.252;
5_;0.270;
6_;0.289;
7_;0.298;
8_;0.306;
9_;0.309;
10_;0.320;
11_;0.327;
12_;0.331;
13_;0.331;
14_;0.332;
15_;0.332;
16_;0.337;
17_;0.339;
18_;0.340;
19_;0.341;
20_;0.341;
