
1_;0.229;
2_;0.253;
3_;0.250;
4_;0.257;
5_;0.246;
6_;0.248;
7_;0.240;
8_;0.237;
9_;0.233;
10_;0.235;
11_;0.235;
12_;0.234;
13_;0.233;
14_;0.232;
15_;0.232;
16_;0.231;
17_;0.229;
18_;0.226;
19_;0.222;
20_;0.222;
