
1_;0.246;
2_;0.262;
3_;0.261;
4_;0.258;
5_;0.253;
6_;0.251;
7_;0.245;
8_;0.241;
9_;0.231;
10_;0.230;
11_;0.229;
12_;0.223;
13_;0.219;
14_;0.214;
15_;0.213;
16_;0.212;
17_;0.212;
18_;0.209;
19_;0.208;
20_;0.207;
