
1_;0.465;
2_;0.373;
3_;0.316;
4_;0.289;
5_;0.272;
6_;0.255;
7_;0.238;
8_;0.229;
9_;0.211;
10_;0.206;
11_;0.201;
12_;0.191;
13_;0.184;
14_;0.177;
15_;0.175;
16_;0.174;
17_;0.173;
18_;0.170;
19_;0.168;
20_;0.167;
