
1_;0.195;
2_;0.239;
3_;0.258;
4_;0.266;
5_;0.267;
6_;0.275;
7_;0.297;
8_;0.298;
9_;0.299;
10_;0.302;
11_;0.307;
12_;0.308;
13_;0.311;
14_;0.311;
15_;0.311;
16_;0.312;
17_;0.312;
18_;0.312;
19_;0.313;
20_;0.313;
