
1_;0.136;
2_;0.183;
3_;0.210;
4_;0.225;
5_;0.240;
6_;0.247;
7_;0.249;
8_;0.255;
9_;0.263;
10_;0.269;
11_;0.273;
12_;0.278;
13_;0.282;
14_;0.286;
15_;0.287;
16_;0.289;
17_;0.292;
18_;0.294;
19_;0.295;
20_;0.298;
