
1_;0.213;
2_;0.252;
3_;0.260;
4_;0.259;
5_;0.261;
6_;0.257;
7_;0.251;
8_;0.248;
9_;0.250;
10_;0.249;
11_;0.250;
12_;0.244;
13_;0.243;
14_;0.243;
15_;0.238;
16_;0.237;
17_;0.237;
18_;0.236;
19_;0.235;
20_;0.236;
