
1_;0.167;
2_;0.213;
3_;0.237;
4_;0.251;
5_;0.278;
6_;0.287;
7_;0.289;
8_;0.294;
9_;0.299;
10_;0.304;
11_;0.308;
12_;0.310;
13_;0.312;
14_;0.316;
15_;0.317;
16_;0.318;
17_;0.319;
18_;0.320;
19_;0.320;
20_;0.323;
