
1_;0.452;
2_;0.419;
3_;0.354;
4_;0.312;
5_;0.299;
6_;0.286;
7_;0.278;
8_;0.269;
9_;0.265;
10_;0.262;
11_;0.261;
12_;0.244;
13_;0.238;
14_;0.233;
15_;0.226;
16_;0.223;
17_;0.221;
18_;0.217;
19_;0.215;
20_;0.216;
