
0.0_;0.149;
0.1_;0.165;
0.2_;0.177;
0.3_;0.191;
0.4_;0.191;
0.5_;0.202;
0.6_;0.226;
0.7_;0.210;
0.8_;0.232;
0.9_;0.213;
1.0_;0.221;
