
0.0_;0.225;
0.1_;0.214;
0.2_;0.181;
0.3_;0.168;
0.4_;0.156;
0.5_;0.159;
0.6_;0.169;
0.7_;0.154;
0.8_;0.167;
0.9_;0.145;
1.0_;0.150;
