
0.0_;0.166;
0.1_;0.201;
0.2_;0.228;
0.3_;0.237;
0.4_;0.240;
0.5_;0.240;
0.6_;0.257;
0.7_;0.241;
0.8_;0.267;
0.9_;0.254;
1.0_;0.263;
