
1_;0.228;
2_;0.247;
3_;0.260;
4_;0.269;
5_;0.263;
6_;0.263;
7_;0.267;
8_;0.260;
9_;0.253;
10_;0.249;
11_;0.246;
12_;0.244;
13_;0.243;
14_;0.238;
15_;0.237;
16_;0.236;
17_;0.235;
18_;0.233;
19_;0.232;
20_;0.231;
