
1_;0.433;
2_;0.360;
3_;0.338;
4_;0.309;
5_;0.289;
6_;0.278;
7_;0.273;
8_;0.256;
9_;0.242;
10_;0.233;
11_;0.226;
12_;0.221;
13_;0.216;
14_;0.209;
15_;0.206;
16_;0.204;
17_;0.202;
18_;0.199;
19_;0.197;
20_;0.196;
