
1_;0.350;
2_;0.310;
3_;0.295;
4_;0.275;
5_;0.262;
6_;0.255;
7_;0.252;
8_;0.242;
9_;0.234;
10_;0.228;
11_;0.224;
12_;0.221;
13_;0.217;
14_;0.214;
15_;0.212;
16_;0.210;
17_;0.209;
18_;0.208;
19_;0.207;
20_;0.206;
