
1_;0.154;
2_;0.187;
3_;0.210;
4_;0.238;
5_;0.240;
6_;0.248;
7_;0.261;
8_;0.263;
9_;0.265;
10_;0.267;
11_;0.268;
12_;0.271;
13_;0.276;
14_;0.276;
15_;0.278;
16_;0.278;
17_;0.279;
18_;0.279;
19_;0.280;
20_;0.281;
