
0.0_;0.168;
0.1_;0.243;
0.2_;0.280;
0.3_;0.300;
0.4_;0.312;
0.5_;0.314;
0.6_;0.341;
0.7_;0.327;
0.8_;0.332;
0.9_;0.328;
1.0_;0.288;
