
0.0_;0.177;
0.1_;0.237;
0.2_;0.261;
0.3_;0.268;
0.4_;0.278;
0.5_;0.292;
0.6_;0.337;
0.7_;0.317;
0.8_;0.339;
0.9_;0.345;
1.0_;0.302;
