
0.0_;0.364;
0.1_;0.348;
0.2_;0.313;
0.3_;0.277;
0.4_;0.269;
0.5_;0.248;
0.6_;0.253;
0.7_;0.226;
0.8_;0.222;
0.9_;0.205;
1.0_;0.171;
