
0.0_;0.364;
0.1_;0.350;
0.2_;0.301;
0.3_;0.269;
0.4_;0.257;
0.5_;0.249;
0.6_;0.270;
0.7_;0.239;
0.8_;0.247;
0.9_;0.240;
1.0_;0.193;
