
1_;0.129;
2_;0.157;
3_;0.166;
4_;0.175;
5_;0.175;
6_;0.178;
7_;0.182;
8_;0.196;
9_;0.198;
10_;0.198;
11_;0.199;
12_;0.199;
13_;0.203;
14_;0.203;
15_;0.207;
16_;0.208;
17_;0.208;
18_;0.208;
19_;0.209;
20_;0.210;
