
1_;0.348;
2_;0.280;
3_;0.260;
4_;0.236;
5_;0.222;
6_;0.204;
7_;0.197;
8_;0.189;
9_;0.183;
10_;0.181;
11_;0.176;
12_;0.170;
13_;0.163;
14_;0.158;
15_;0.157;
16_;0.157;
17_;0.156;
18_;0.156;
19_;0.157;
20_;0.155;
