
1_;0.347;
2_;0.285;
3_;0.281;
4_;0.261;
5_;0.246;
6_;0.212;
7_;0.201;
8_;0.193;
9_;0.189;
10_;0.188;
11_;0.184;
12_;0.181;
13_;0.177;
14_;0.175;
15_;0.175;
16_;0.175;
17_;0.174;
18_;0.174;
19_;0.174;
20_;0.173;
