
1_;0.167;
2_;0.196;
3_;0.215;
4_;0.224;
5_;0.224;
6_;0.229;
7_;0.233;
8_;0.241;
9_;0.243;
10_;0.244;
11_;0.245;
12_;0.245;
13_;0.247;
14_;0.247;
15_;0.248;
16_;0.248;
17_;0.249;
18_;0.249;
19_;0.250;
20_;0.250;
