
0.0_;0.121;
0.1_;0.221;
0.2_;0.330;
0.3_;0.444;
0.4_;0.500;
0.5_;0.549;
0.6_;0.619;
0.7_;0.658;
0.8_;0.671;
0.9_;0.760;
1.0_;0.759;
