
0.0_;0.338;
0.1_;0.307;
0.2_;0.274;
0.3_;0.267;
0.4_;0.238;
0.5_;0.201;
0.6_;0.210;
0.7_;0.204;
0.8_;0.199;
0.9_;0.171;
1.0_;0.172;
