
0.0_;0.374;
0.1_;0.354;
0.2_;0.292;
0.3_;0.262;
0.4_;0.312;
0.5_;0.279;
0.6_;0.295;
0.7_;0.299;
0.8_;0.281;
0.9_;0.266;
1.0_;0.240;
