
0.0_;0.369;
0.1_;0.348;
0.2_;0.274;
0.3_;0.236;
0.4_;0.256;
0.5_;0.232;
0.6_;0.243;
0.7_;0.231;
0.8_;0.219;
0.9_;0.203;
1.0_;0.196;
