
0.0_;0.173;
0.1_;0.201;
0.2_;0.239;
0.3_;0.290;
0.4_;0.465;
0.5_;0.540;
0.6_;0.597;
0.7_;0.727;
0.8_;0.811;
0.9_;0.781;
1.0_;0.768;
