
0.0_;0.199;
0.1_;0.226;
0.2_;0.234;
0.3_;0.243;
0.4_;0.340;
0.5_;0.341;
0.6_;0.367;
0.7_;0.397;
0.8_;0.394;
0.9_;0.371;
1.0_;0.347;
