
0.0_;0.192;
0.1_;0.222;
0.2_;0.230;
0.3_;0.250;
0.4_;0.268;
0.5_;0.297;
0.6_;0.313;
0.7_;0.311;
0.8_;0.301;
0.9_;0.232;
1.0_;0.228;
