
0.0_;0.271;
0.1_;0.247;
0.2_;0.215;
0.3_;0.209;
0.4_;0.208;
0.5_;0.223;
0.6_;0.225;
0.7_;0.224;
0.8_;0.210;
0.9_;0.155;
1.0_;0.155;
